epoch_s,price,volume,ma_fast,ma_medium,ma_slow,delta_ma_fast,delta_ma_medium,delta_ma_slow,forecast_fast,forecast_medium,forecast_slow
1076000040,112.937,108,112.96,113,112.99,-0.016,-0.01,0,0.009,0.005,0.005
1076000100,112.94,150,112.94,112.99,112.99,-0.011,-0.01,-0,-0.017,-0.017,0.005
1076000160,112.941,547,112.94,112.98,112.99,-0.005,-0.01,-0.001,0.007,-0.039,0.015
1076000220,112.946,130,112.94,112.97,112.99,0.003,-0.008,-0,0.003,-0.085,0.003
1076000280,112.923,283,112.94,112.96,112.99,-0.005,-0.008,-0.001,0.012,-0.041,0.003
1076000340,112.948,148,112.94,112.96,112.99,0.002,-0.005,0.001,0.041,-0.069,-0.04
1076000400,112.949,520,112.94,112.95,112.99,0.001,-0.005,0.001,0.045,-0.012,-0.029
1076000460,112.935,152,112.94,112.95,112.99,0.004,-0.005,0.001,0.007,-0.075,0.016
1076000520,112.989,52,112.96,112.95,113,0.012,0.001,0.002,-0.066,-0.126,-0.044
1076000580,112.994,318,112.97,112.95,113,0.013,0.003,0.002,-0.092,-0.135,-0.075
1076000640,112.942,355,112.98,112.95,113,0.002,0,-0.001,-0.081,-0.047,0.023
1076000700,112.923,145,112.95,112.95,112.99,-0.019,-0.002,-0.002,-0.041,0.021,0.084
1076000760,112.902,678,112.92,112.95,112.99,-0.027,-0.003,-0.003,-0.023,0.045,0.093
1076000820,112.861,359,112.9,112.94,112.98,-0.024,-0.008,-0.005,0.076,0.074,0.126
1076000880,112.882,233,112.88,112.93,112.98,-0.012,-0.004,-0.005,-0.022,0.03,0.103
1076000940,112.879,216,112.87,112.93,112.97,-0.007,-0.006,-0.005,-0.016,0.029,0.077
1076001000,112.937,382,112.9,112.92,112.97,0.022,-0.001,-0.004,-0.078,-0.029,0.007
1076001060,112.86,652,112.89,112.92,112.96,-0.006,-0.007,-0.005,0.035,0.06,0.111
1076001120,112.863,53,112.89,112.9,112.96,-0.005,-0.011,-0.005,0.081,0.052,0.14
1076001180,112.859,226,112.86,112.89,112.95,-0.023,-0.012,-0.005,0.088,0.062,0.164
1076001240,112.895,420,112.87,112.89,112.95,0.01,-0.004,-0.005,0.04,0.047,0.102
1076001300,112.944,118,112.9,112.89,112.94,0.024,0.002,-0.003,-0.032,0.001,0.035
1076001360,112.947,44,112.93,112.89,112.94,0.026,0.004,-0.003,-0.039,0.009,-0.004
1076001420,112.935,132,112.94,112.9,112.94,0.012,0.007,-0.003,-0.027,0.014,0.024
1076001480,112.912,40,112.93,112.9,112.93,-0.009,0.003,-0.003,0.008,0.014,0.05
1076001540,112.908,99,112.92,112.91,112.93,-0.012,0.003,-0.003,0.007,0,0.073
1076001600,112.908,12,112.91,112.9,112.93,-0.008,-0.003,-0.003,0.013,0.012,0.076
1076001660,112.92,63,112.91,112.91,112.92,0.002,0.005,-0.002,0.022,0.031,0.055
1076001720,112.915,123,112.91,112.91,112.92,0.002,0.005,-0.002,0.03,0.03,0.058
1076001780,112.921,210,112.92,112.92,112.92,0.004,0.005,-0.001,0.035,-0.002,0.035
1076001840,112.942,35,112.93,112.93,112.92,0.006,0.004,0,0.007,0.023,-0.014
1076001900,112.945,35,112.94,112.93,112.92,0.009,0,0,-0.019,0.062,-0.005
1076001960,112.956,177,112.95,112.93,112.92,0.01,0.001,0,-0.048,0.039,-0.016
1076002020,112.949,401,112.95,112.93,112.92,0.002,0.001,0,-0.029,0.038,0.011
1076002080,112.926,83,112.94,112.93,112.92,-0.006,0.001,0,0.025,0.059,0.045
1076002140,112.908,74,112.93,112.93,112.92,-0.014,0,-0.001,0.037,0.048,0.1
1076002200,112.92,83,112.92,112.93,112.92,-0.009,0.001,-0.001,-0.001,0.024,0.133
1076002260,112.951,432,112.93,112.93,112.92,0.007,0.003,0,0.014,0.02,0.116
1076002320,112.945,215,112.94,112.94,112.92,0.011,0.003,-0.001,0.062,0.058,0.117
1076002380,112.919,107,112.94,112.94,112.92,-0,-0,-0.002,0.076,0.104,0.095
1076002440,112.965,686,112.94,112.94,112.92,0.004,0.002,0.001,0.022,0.032,0.078
1076002500,113.007,800,112.96,112.94,112.92,0.018,0.005,0.002,-0.022,-0.028,0.045
1076002560,112.995,120,112.99,112.95,112.92,0.022,0.003,0.003,-0.039,-0.052,0.077
1076002620,112.987,82,113,112.95,112.93,0.006,0.003,0.004,-0.043,-0.028,0.114
1076002680,112.985,37,112.99,112.96,112.93,-0.006,0.005,0.003,-0.014,-0.023,0.171
1076002740,112.956,159,112.98,112.96,112.93,-0.012,0.004,0.002,0.047,0.025,0.206
1076002800,112.944,87,112.96,112.97,112.93,-0.013,0.002,0,0.079,0.04,0.275
1076002860,112.971,297,112.96,112.97,112.94,-0.004,0.002,0.003,0.026,0.004,0.272
1076002920,113.003,182,112.97,112.97,112.94,0.014,0.005,0.004,-0.024,-0.03,0.244
1076002980,113.023,68,113,112.98,112.95,0.023,0.009,0.005,-0.08,-0.067,0.34
1076003040,112.997,50,113.01,112.99,112.95,0.008,0.003,0.003,-0.038,-0.069,0.411
1076003100,112.979,227,113,112.98,112.95,-0.007,-0.002,0.001,-0.017,-0.039,0.454
1076003160,112.943,47,112.97,112.98,112.95,-0.024,-0.005,-0,0.038,-0.003,0.395
1076003220,112.959,74,112.96,112.98,112.95,-0.011,-0.002,0.001,0.025,0.001,0.41
1076003280,112.962,105,112.95,112.97,112.95,-0.005,-0.002,0.001,0.013,0.009,0.426
1076003340,112.981,37,112.97,112.98,112.96,0.011,0.002,0.002,-0.008,0.027,0.365
1076003400,112.984,356,112.98,112.98,112.96,0.007,0.004,0.002,-0.028,0.069,0.33
1076003460,112.975,62,112.98,112.98,112.96,0.004,0,0.002,-0.047,0.092,0.351
1076003520,112.973,41,112.98,112.98,112.96,-0.002,-0.003,0.002,-0.033,0.089,0.331
1076003580,112.956,48,112.97,112.97,112.96,-0.008,-0.006,0.001,-0.016,0.058,0.322
1076003640,112.928,73,112.95,112.96,112.96,-0.014,-0.006,-0,0.032,0.115,0.347
1076003700,112.94,584,112.94,112.96,112.96,-0.01,-0.003,-0,0.031,0.112,0.346
1076003760,112.94,1030,112.94,112.96,112.96,-0.005,-0,-0,0.068,0.132,0.361
1076003820,112.96,101,112.95,112.96,112.96,0.009,0,0,0.093,0.141,0.347
1076003880,112.971,258,112.96,112.96,112.96,0.009,0.001,0.001,0.096,0.185,0.39
1076003940,113.008,410,112.98,112.96,112.97,0.02,0.002,0.003,0.054,0.154,0.351
1076004000,113.053,1087,113.01,112.97,112.97,0.027,0.006,0.004,-0.039,0.166,0.3
1076004060,113.067,358,113.04,112.98,112.98,0.028,0.008,0.003,-0.024,0.176,0.291
1076004120,113.062,184,113.06,112.99,112.98,0.016,0.008,0.003,-0.01,0.185,0.295
1076004180,113.014,471,113.05,112.99,112.98,-0.012,0.005,0.003,0.058,0.349,0.318
1076004240,113.043,81,113.04,113.01,112.99,-0.007,0.01,0.002,0.058,0.365,0.328
1076004300,113.052,1219,113.04,113.02,112.99,-0.003,0.01,0.001,0.104,0.381,0.373
1076004360,113.072,147,113.06,113.03,112.99,0.017,0.012,0.002,0.09,0.266,0.422
1076004420,113.101,1117,113.07,113.04,112.99,0.017,0.012,0.003,0.118,0.268,0.394
1076004480,113.156,1945,113.11,113.06,113,0.031,0.016,0.005,0.087,0.232,0.338
1076004540,113.162,1451,113.14,113.08,113.01,0.027,0.014,0.006,0.085,0.184,0.318
1076004600,113.219,914,113.18,113.09,113.02,0.035,0.015,0.008,0.144,0.095,0.237
1076004660,113.243,1916,113.21,113.11,113.02,0.026,0.016,0.008,0.165,0.083,0.238
1076004720,113.247,4372,113.24,113.13,113.03,0.025,0.016,0.007,0.186,0.057,0.227
1076004780,113.363,1541,113.28,113.17,113.04,0.042,0.031,0.01,-0.025,-0.085,0.113
1076004840,113.408,2294,113.34,113.2,113.06,0.048,0.032,0.012,-0.039,-0.133,0.057
1076004900,113.433,5675,113.4,113.24,113.07,0.055,0.034,0.013,-0.045,-0.147,-0.006
1076004960,113.338,2795,113.39,113.27,113.09,-0.007,0.023,0.012,0.008,-0.037,0.059
1076005020,113.369,2684,113.38,113.29,113.1,-0.011,0.024,0.012,-0.055,-0.062,0.019
1076005080,113.388,877,113.37,113.32,113.11,-0.013,0.02,0.013,-0.062,-0.027,-0.022
1076005140,113.346,234,113.37,113.34,113.13,0.002,0.016,0.011,-0.042,0.013,-0.042
1076005200,113.314,384,113.35,113.34,113.14,-0.016,0.008,0.01,-0.036,0.039,0.062
1076005260,113.326,797,113.33,113.35,113.15,-0.018,0.007,0.01,-0.051,0.032,0.023
1076005320,113.304,483,113.31,113.36,113.16,-0.012,0.005,0.01,-0.018,0.053,0.039
1076005380,113.278,456,113.3,113.35,113.17,-0.011,-0.008,0.009,0.023,0.054,0.075
1076005440,113.275,443,113.29,113.34,113.18,-0.015,-0.012,0.01,0.032,0.096,0.055
1076005500,113.286,225,113.28,113.32,113.19,-0.005,-0.013,0.01,0.075,0.139,0.087
1076005560,113.301,1165,113.29,113.32,113.21,0.007,-0.003,0.011,0.058,0.193,0.04
1076005620,113.307,1197,113.3,113.31,113.22,0.009,-0.005,0.01,0.046,0.188,0.008
1076005680,113.361,435,113.32,113.31,113.23,0.022,-0.002,0.011,-0.003,0.133,-0.042
1076005740,113.359,634,113.34,113.31,113.24,0.017,0.001,0.01,-0.002,0.121,-0.058
1076005800,113.353,903,113.36,113.32,113.25,0.014,0.003,0.009,-0.021,0.103,-0.054
1076005860,113.358,399,113.36,113.32,113.26,-0.001,0.003,0.009,0.013,0.123,-0.048
1076005920,113.357,261,113.36,113.32,113.27,-0.001,0.005,0.009,0.068,0.117,-0.015
1076005980,113.332,150,113.35,113.33,113.28,-0.006,0.005,0.009,0.162,0.144,0.008
1076006040,113.371,427,113.35,113.34,113.29,0.004,0.008,0.01,0.124,0.094,-0.03
1076006100,113.425,636,113.38,113.35,113.31,0.02,0.012,0.011,0.069,0.002,-0.115
1076006160,113.494,1550,113.43,113.37,113.32,0.048,0.017,0.012,-0.014,-0.097,-0.164
1076006220,113.495,984,113.47,113.39,113.33,0.036,0.017,0.012,-0.039,-0.107,-0.156
1076006280,113.494,674,113.49,113.4,113.34,0.02,0.012,0.01,-0.013,-0.128,-0.168
1076006340,113.48,1533,113.49,113.42,113.35,-0.004,0.011,0.009,-0.006,-0.176,-0.147
1076006400,113.456,660,113.48,113.43,113.36,-0.011,0.009,0.007,0.02,-0.08,-0.135
1076006460,113.481,854,113.47,113.44,113.37,-0.004,0.011,0.007,-0.016,-0.132,-0.168
1076006520,113.474,111,113.47,113.45,113.38,-0.002,0.01,0.007,-0.047,-0.131,-0.179
1076006580,113.476,136,113.48,113.46,113.38,0.006,0.013,0.003,-0.079,-0.123,-0.186
1076006640,113.465,349,113.47,113.47,113.38,-0.005,0.008,0.002,-0.077,-0.135,-0.169
1076006700,113.427,1343,113.46,113.47,113.38,-0.014,0,-0,-0.061,-0.054,-0.127
1076006760,113.397,439,113.43,113.46,113.38,-0.023,-0.009,0.002,-0.093,-0.056,-0.078
1076006820,113.388,253,113.4,113.45,113.39,-0.023,-0.009,0.001,-0.012,-0.073,-0.018
1076006880,113.366,338,113.38,113.44,113.38,-0.018,-0.011,-0.001,-0.017,-0.047,0.034
1076006940,113.304,5506,113.35,113.42,113.38,-0.027,-0.016,-0.001,0.039,-0.003,0.084
1076007000,113.376,716,113.35,113.42,113.39,-0.004,-0.007,0.002,-0.023,-0.077,0.007
1076007060,113.349,300,113.34,113.4,113.39,-0.005,-0.012,0.001,-0.019,-0.039,0.009
1076007120,113.343,420,113.36,113.39,113.39,0.011,-0.012,0.001,0.03,-0.001,0.027
1076007180,113.353,511,113.35,113.38,113.39,-0.007,-0.011,0.002,-0.012,-0.013,0.038
1076007240,113.33,454,113.34,113.36,113.39,-0.006,-0.012,0.002,-0.015,0.011,0.107
1076007300,113.373,367,113.35,113.36,113.39,0.009,-0.005,0.003,-0.054,-0.063,0.084
1076007360,113.341,5129,113.35,113.35,113.4,-0.004,-0.005,0.001,-0.04,-0.011,0.131
1076007420,113.315,1404,113.34,113.35,113.4,-0.004,-0.006,0,-0.016,0.024,0.106
1076007480,113.319,5316,113.33,113.34,113.4,-0.016,-0.004,-0.001,-0.009,0.007,0.103
1076007540,113.301,521,113.31,113.34,113.39,-0.012,-0,-0.002,0.041,0.032,0.079
1076007600,113.299,718,113.31,113.33,113.39,-0.005,-0.007,-0.002,0.041,0.022,0.007
1076007660,113.31,584,113.3,113.33,113.39,-0.003,-0.003,-0.001,0.031,0.003,0.031
1076007720,113.342,1857,113.32,113.33,113.39,0.012,-0,-0,-0.032,-0.047,0.031
1076007780,113.34,2798,113.33,113.33,113.39,0.012,-0.001,0,-0.01,-0.05,0.014
1076007840,113.341,286,113.34,113.33,113.39,0.009,0.001,-0.001,-0.002,-0.045,0.014
1076007900,113.31,149,113.33,113.32,113.38,-0.009,-0.006,-0.003,0.016,-0.01,0.03
1076007960,113.33,49,113.33,113.32,113.38,-0.003,-0.001,-0.005,0.003,-0.011,-0.019
1076008020,113.339,535,113.33,113.32,113.37,-0.001,0.002,-0.005,-0.018,0.031,-0.07
1076008080,113.326,153,113.33,113.32,113.37,0.005,0.001,-0.005,-0.013,0.074,-0.054
1076008140,113.333,159,113.33,113.33,113.36,0.001,0.003,-0.004,-0.038,0.055,-0.081
1076008200,113.321,554,113.33,113.33,113.36,-0.005,0.002,-0.004,-0.031,0.062,-0.067
1076008260,113.313,172,113.32,113.33,113.35,-0.004,0,-0.005,-0.017,0.045,-0.021
1076008320,113.295,362,113.31,113.32,113.35,-0.011,-0.004,-0.005,0.005,0.075,0.015
1076008380,113.29,190,113.3,113.32,113.34,-0.009,-0.004,-0.005,0.029,0.101,0.02
1076008440,113.296,188,113.29,113.32,113.34,-0.005,-0.004,-0.005,0.074,0.141,0.036
1076008500,113.3,258,113.3,113.31,113.33,0.001,-0.001,-0.004,0.1,0.157,0.073
1076008560,113.319,337,113.31,113.31,113.33,0.009,-0.001,-0.002,0.069,0.153,0.052
1076008620,113.37,352,113.33,113.32,113.33,0.022,0.003,-0.001,0.013,0.051,0.005
1076008680,113.4,484,113.36,113.32,113.33,0.029,0.007,0.001,-0.042,0.022,-0.021
1076008740,113.388,267,113.39,113.33,113.33,0.02,0.005,0.002,-0.018,-0.008,-0.071
1076008800,113.383,187,113.39,113.34,113.33,0.004,0.005,0,0.008,-0.077,-0.083
1076008860,113.358,131,113.38,113.34,113.33,-0.012,0.004,0,0.079,-0.017,-0.056
1076008920,113.37,1151,113.37,113.35,113.33,-0.005,0.007,0.001,0.087,0.003,-0.088
1076008980,113.391,135,113.37,113.36,113.33,0.002,0.009,0.001,0.081,-0.037,-0.139
1076009040,113.437,478,113.4,113.37,113.34,0.023,0.012,0.003,-0.016,-0.082,-0.188
1076009100,113.457,501,113.43,113.39,113.34,0.026,0.014,0.002,-0.035,-0.117,-0.206
1076009160,113.472,404,113.46,113.4,113.35,0.024,0.013,0.004,-0.092,-0.161,-0.235
1076009220,113.421,1111,113.45,113.41,113.35,-0.005,0.004,0.003,-0.115,-0.152,-0.288
1076009280,113.422,492,113.44,113.41,113.35,-0.01,0.002,0.003,-0.081,-0.15,-0.354
1076009340,113.38,749,113.41,113.41,113.36,-0.027,-0.001,0.002,-0.007,-0.128,-0.334
1076009400,113.306,734,113.37,113.4,113.36,-0.034,-0.007,0,0.048,-0.052,-0.295
1076009460,113.341,1155,113.34,113.4,113.36,-0.024,-0.001,0.001,0.014,-0.049,-0.285
1076009520,113.373,130,113.34,113.4,113.36,-0.002,0,0.001,-0.033,-0.063,-0.3
1076009580,113.354,141,113.36,113.4,113.36,0.014,-0.003,0,-0.043,-0.044,-0.262
1076009640,113.355,738,113.36,113.39,113.36,0.004,-0.007,0,-0.086,-0.023,-0.264
1076009700,113.34,81,113.35,113.38,113.36,-0.01,-0.01,0.001,-0.068,0.033,-0.269
1076009760,113.311,1222,113.34,113.36,113.36,-0.013,-0.014,-0.001,-0.059,0.06,-0.229
1076009820,113.269,315,113.31,113.35,113.36,-0.025,-0.013,-0.002,-0.015,0.106,-0.204
1076009880,113.272,221,113.28,113.33,113.35,-0.02,-0.013,-0.002,0.02,0.107,-0.222
1076009940,113.252,561,113.26,113.32,113.35,-0.017,-0.011,-0.002,0.058,0.065,-0.137
1076010000,113.254,1911,113.26,113.31,113.35,-0.004,-0.005,-0.002,0.056,0.046,-0.118
1076010060,113.292,1328,113.27,113.31,113.35,0.006,-0.004,-0.001,0.04,0.01,-0.153
1076010120,113.31,65,113.29,113.3,113.35,0.017,-0.006,0,0.063,-0.028,-0.211
1076010180,113.31,57,113.3,113.3,113.35,0.016,-0.004,0.001,0.061,-0.058,-0.193
1076010240,113.332,178,113.32,113.29,113.35,0.012,-0.002,0.001,0.043,-0.083,-0.171
1076010300,113.373,691,113.34,113.3,113.35,0.019,0.003,0.002,0.006,-0.122,-0.176
1076010360,113.371,2794,113.36,113.3,113.36,0.018,0.005,0.002,-0.054,-0.134,-0.211
1076010420,113.375,298,113.37,113.31,113.36,0.013,0.009,0,-0.075,-0.242,-0.191
1076010480,113.379,536,113.38,113.32,113.35,0.002,0.009,-0.001,-0.077,-0.311,-0.219
1076010540,113.317,376,113.36,113.33,113.35,-0.016,0.006,-0.002,-0.035,-0.271,-0.204
1076010600,113.3,399,113.33,113.34,113.35,-0.022,0.004,-0.002,-0.048,-0.289,-0.049
1076010660,113.302,92,113.31,113.34,113.35,-0.023,0.001,-0.002,-0.053,-0.246,0.048
1076010720,113.282,250,113.29,113.33,113.34,-0.01,-0.002,-0.003,-0.031,-0.209,0.046
1076010780,113.252,245,113.28,113.33,113.34,-0.014,-0.005,-0.004,-0.015,-0.16,0.065
1076010840,113.249,239,113.26,113.32,113.33,-0.016,-0.007,-0.006,-0.116,-0.158,0.073
1076010900,113.251,363,113.25,113.31,113.33,-0.009,-0.011,-0.006,-0.183,-0.18,0.083
1076010960,113.237,2889,113.25,113.29,113.32,-0.004,-0.012,-0.007,-0.191,-0.155,0.117
1076011020,113.133,760,113.21,113.27,113.31,-0.034,-0.021,-0.008,-0.122,-0.068,0.167
1076011080,113.068,2959,113.15,113.24,113.3,-0.054,-0.028,-0.01,-0.012,-0.018,0.254
1076011140,113.046,3019,113.08,113.21,113.29,-0.056,-0.024,-0.01,0.027,0.069,0.35
1076011200,113.011,6550,113.04,113.18,113.28,-0.036,-0.026,-0.009,0.081,0.125,0.428
1076011260,113.056,642,113.04,113.16,113.27,-0.004,-0.022,-0.008,0.035,0.083,0.341
1076011320,113.073,221,113.05,113.14,113.26,0.008,-0.018,-0.009,-0.002,0.026,0.311
1076011380,113.092,71,113.07,113.12,113.25,0.024,-0.014,-0.008,-0.01,0.025,0.255
1076011440,113.091,1093,113.09,113.11,113.24,0.01,-0.014,-0.008,-0.026,0.07,0.202
1076011500,113.071,309,113.08,113.09,113.23,-0.001,-0.016,-0.008,-0.021,0.126,0.175
1076011560,113.082,400,113.08,113.07,113.22,-0.003,-0.014,-0.007,0.033,0.078,0.158
1076011620,113.065,769,113.07,113.07,113.22,-0.008,-0.006,-0.006,0.071,0.119,0.196
1076011680,113.05,223,113.07,113.06,113.21,-0.006,-0.002,-0.007,0.089,0.11,0.243
1076011740,113.115,197,113.08,113.07,113.2,0.01,0.006,-0.004,-0.016,-0.002,0.177
1076011800,113.136,327,113.1,113.08,113.2,0.021,0.011,-0.003,-0.019,0.115,0.131
1076011860,113.139,9440,113.13,113.09,113.2,0.026,0.007,-0.005,0.022,0.211,0.127
1076011920,113.099,308,113.12,113.09,113.19,-0.005,0.002,-0.006,0.098,0.229,0.154
1076011980,113.117,194,113.12,113.1,113.18,-0.006,0.002,-0.006,0.043,0.2,0.052
1076012040,113.161,544,113.13,113.1,113.18,0.006,0.006,-0.005,0.023,0.161,0.005
1076012100,113.197,333,113.16,113.12,113.17,0.029,0.011,-0.005,-0.037,0.137,0.03
1076012160,113.16,143,113.17,113.12,113.16,0.013,0.007,-0.006,-0.047,0.194,0.076
1076012220,113.184,175,113.18,113.14,113.16,0.007,0.011,-0.006,0.067,0.116,0.131
1076012280,113.16,686,113.17,113.15,113.15,-0.011,0.01,-0.006,0.19,0.162,0.143
1076012340,113.113,465,113.15,113.15,113.14,-0.014,-0,-0.006,0.215,0.283,0.179
1076012400,113.251,1048,113.17,113.16,113.14,0.02,0.01,-0.001,0.066,0.188,0.023
1076012460,113.35,876,113.24,113.18,113.14,0.056,0.019,0.001,-0.028,0.047,-0.09
1076012520,113.328,1141,113.31,113.2,113.14,0.063,0.02,0.001,0.006,0.056,-0.027
1076012580,113.317,565,113.33,113.22,113.15,0.019,0.018,0.002,0.037,0.03,-0.03
1076012640,113.322,1008,113.32,113.24,113.15,-0.008,0.014,0.002,-0.022,-0.029,-0.041
1076012700,113.334,860,113.32,113.25,113.15,0.002,0.012,0.002,-0.012,-0.088,-0.095
1076012760,113.354,627,113.34,113.27,113.16,0.011,0.017,0.003,0.042,-0.114,-0.096
1076012820,113.3,408,113.33,113.28,113.16,-0.006,0.01,0.005,0.139,-0.039,-0.032
1076012880,113.322,235,113.33,113.3,113.17,-0.004,0.014,0.007,0.075,-0.029,-0.028
1076012940,113.396,3078,113.34,113.33,113.18,0.012,0.025,0.01,-0.012,-0.104,-0.119
1076013000,113.439,296,113.39,113.35,113.2,0.041,0.017,0.013,-0.092,-0.172,-0.133
1076013060,113.397,490,113.41,113.35,113.21,0.022,0.004,0.01,-0.104,-0.131,-0.102
1076013120,113.384,1618,113.41,113.36,113.22,-0.004,0.005,0.009,-0.138,-0.131,-0.114
1076013180,113.347,963,113.38,113.36,113.23,-0.027,0.003,0.007,-0.107,-0.178,-0.105
1076013240,113.293,798,113.34,113.36,113.23,-0.031,-0.003,0.006,-0.032,-0.127,-0.038
1076013300,113.246,1737,113.3,113.35,113.24,-0.041,-0.008,0.005,0.047,-0.019,0.033
1076013360,113.24,5068,113.26,113.34,113.24,-0.031,-0.01,0.005,0.052,-0.004,0.031
1076013420,113.261,345,113.25,113.33,113.25,-0.009,-0.003,0.006,0.006,0.054,0.016
1076013480,113.293,274,113.26,113.33,113.26,0.014,-0.003,0.007,-0.027,0.01,-0.029
1076013540,113.292,1076,113.28,113.32,113.26,0.015,-0.009,0.005,-0.039,0,-0.047
1076013600,113.267,1089,113.28,113.3,113.27,0.002,-0.015,0.004,-0.098,0.007,-0.052
1076013660,113.266,395,113.27,113.29,113.27,-0.008,-0.012,0.004,-0.1,-0.006,-0.065
1076013720,113.253,352,113.26,113.28,113.28,-0.011,-0.012,0.005,-0.026,0.048,-0.045
1076013780,113.169,441,113.23,113.26,113.28,-0.029,-0.016,0.002,0.067,0.118,0.033
1076013840,113.166,727,113.2,113.25,113.28,-0.029,-0.011,0,0.149,0.115,0.034
1076079600,113.432,2067,113.35,113.3,113.4,0.043,0.009,0.001,0.067,0.337,0.695
1076079660,113.464,3104,113.41,113.32,113.4,0.051,0.015,0.001,0.023,0.286,0.808
1076079720,113.456,1583,113.45,113.33,113.4,0.037,0.015,0,-0.013,0.29,0.824
1076079780,113.499,772,113.47,113.36,113.4,0.02,0.019,0.001,0.039,0.226,0.789
1076079840,113.487,534,113.48,113.38,113.4,0.007,0.018,-0.001,0.243,0.266,0.784
1076079900,113.443,2909,113.48,113.4,113.4,-0.004,0.018,-0.004,0.277,0.335,0.852
1076079960,113.538,1316,113.49,113.42,113.4,0.011,0.023,0.001,0.223,0.387,0.735
1076080020,113.73,2907,113.57,113.47,113.4,0.071,0.039,0.006,0.039,0.241,0.537
1076080080,113.72,4007,113.66,113.51,113.41,0.081,0.038,0.006,0.03,0.315,0.618
1076080140,113.761,1931,113.74,113.55,113.42,0.065,0.038,0.009,-0.015,0.31,0.679
1076080200,113.769,2088,113.75,113.59,113.43,0.011,0.03,0.009,-0.044,0.294,0.645
1076080260,113.75,918,113.76,113.62,113.44,0.009,0.025,0.009,0.003,0.281,0.67
1076080320,113.746,1080,113.75,113.64,113.45,-0.004,0.025,0.011,0.032,0.278,0.597
1076080380,113.725,899,113.74,113.67,113.46,-0.013,0.02,0.01,0.2,0.309,0.619
1076080440,113.753,780,113.74,113.69,113.48,0.001,0.023,0.011,0.218,0.281,0.575
1076080500,113.778,986,113.75,113.73,113.49,0.009,0.029,0.011,0.257,0.265,0.51
1076080560,113.925,2389,113.82,113.77,113.5,0.059,0.034,0.015,0.146,0.13,0.369
1076080620,113.971,2683,113.89,113.79,113.52,0.064,0.021,0.016,0.092,0.062,0.32
1076080680,114.035,7359,113.98,113.82,113.54,0.075,0.028,0.018,-0.004,0.011,0.259
1076080740,114.071,4150,114.03,113.85,113.56,0.043,0.027,0.02,-0.047,-0.032,0.225
1076080800,114.063,1585,114.06,113.88,113.59,0.027,0.026,0.021,-0.029,0.064,0.22
1076080860,114.031,1867,114.06,113.91,113.61,-0.001,0.025,0.021,0.003,0.241,0.263
1076080920,114.024,1521,114.04,113.94,113.64,-0.014,0.024,0.022,0.019,0.256,0.253
1076080980,114.034,1723,114.03,113.97,113.66,-0.008,0.027,0.022,0.021,0.254,0.228
1076081040,114.034,685,114.03,114,113.69,0.001,0.025,0.022,-0.001,0.237,0.217
1076081100,114.043,665,114.04,114.02,113.72,0.006,0.023,0.024,0.003,0.252,0.199
1076081160,114.055,1130,114.04,114.04,113.74,0.006,0.011,0.023,-0.016,0.218,0.194
1076081220,114.033,564,114.04,114.04,113.77,-0,0.005,0.022,0.094,0.234,0.233
1076081280,114.046,321,114.04,114.04,113.79,0.001,0.001,0.022,0.226,0.292,0.275
1076081340,114.039,310,114.04,114.04,113.82,-0.005,-0.003,0.021,0.241,0.401,0.307
1076081400,114.127,2146,114.07,114.05,113.84,0.027,0.006,0.02,0.161,0.287,0.224
1076081460,114.272,2531,114.15,114.07,113.87,0.066,0.021,0.024,-0.001,0.148,0.077
1076081520,114.28,4251,114.23,114.1,113.89,0.07,0.022,0.024,0.015,0.063,0.067
1076081580,114.288,828,114.28,114.12,113.92,0.047,0.022,0.023,-0.015,0.056,0.063
1076081640,114.271,2323,114.28,114.15,113.95,-0,0.021,0.023,-0.004,0.057,0.052
1076081700,114.295,547,114.28,114.17,113.97,0.004,0.022,0.025,0.043,-0.007,0.047
1076081760,114.273,604,114.28,114.19,114,-0.004,0.019,0.021,0.167,0.021,0.072
1076081820,114.267,1215,114.28,114.22,114.02,-0.001,0.02,0.016,0.147,0.024,0.075
1076081880,114.338,4100,114.29,114.25,114.04,0.013,0.026,0.018,0.082,-0.044,-0.061
1076081940,114.44,1602,114.35,114.29,114.06,0.049,0.035,0.02,-0.097,-0.144,-0.141
1076082000,114.414,1571,114.4,114.31,114.08,0.043,0.025,0.019,-0.07,-0.131,-0.15
1076082060,114.42,1912,114.42,114.33,114.1,0.024,0.013,0.02,-0.092,-0.126,-0.158
1076082120,114.343,1010,114.39,114.33,114.12,-0.028,0.006,0.017,-0.055,-0.066,-0.068
1076082180,114.344,825,114.37,114.34,114.14,-0.02,0.005,0.018,-0.05,-0.082,-0.089
